ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Parcelna številka za geolokacijo;Interna oznaka dela stavbe;Evidentiranost dela stavbe;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta dela stavbe;Leto izgradnje dela stavbe;Stavba je dokončana;Gradbena faza;Novogradnja;Prodana površina;Prodani delež dela stavbe;Prodana površina dela stavbe;Prodana uporabna površina dela stavbe;Nadstropje dela stavbe;Število zunanjih parkirnih mest;Atrij;Površina atrija;Opombe o nepremičnini;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina;Prostori dela stavbe;Pogodbena cena dela stavbe;Stopnja DDV dela stavbe
810531;1410;MIRNA;MIRNA;1568;91;;;1;;;;;;14;2022;1;;1;4,4;1/1;;;;;0;;;34 - shramba, sušilnica, pralnica;klet;;4,4;4,4; shramba, sušilnica, pralnica;;
809410;1739;ZGORNJA ŠIŠKA;LJUBLJANA;2889;9;;;1;LJUBLJANA;CELOVŠKA CESTA;103;;9;2;1966;1;;;24,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;24,9;22,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
809791;2490;POSTOJNA;POSTOJNA;967;17;;;1;POSTOJNA;PIVŠKA ULICA;4;;17;2;1981;1;;;66,7;1/1;;;;;0;;;2 - stanovanje;nadstropje;;66,7;60,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
811723;964;VELENJE;VELENJE;1438;40;;;1;VELENJE;JENKOVA CESTA;11;;40;2;1975;1;;;54,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;54,3;47; bivalni prostor | klet | odprta terasa, balkon, loža;;
811406;259;LJUTOMER;LJUTOMER;1155;1;;;1;LJUTOMER;ULICA JANA BAUKARTA;30;;;1;1976;1;;;232,7;1/2;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;232,7;140,2; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
808979;1577;KOČEVJE;KOČEVJE;1027;4;;;1;KOČEVJE;PODGORSKA ULICA;8;;4;2;1967;1;;;54,8;1/1;;;;;0;;;2 - stanovanje;pritličje;;54,8;46,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
813143;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;306;;;1;;;;;;3;2023;1;;1;12,8;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,8;12,8; garažni parkirni prostor;;
809971;2304;NOVA GORICA;NOVA GORICA;1776;103;;;1;NOVA GORICA;ERJAVČEVA ULICA;26;B;103;2;1959;1;;;57,7;1/1;;;;;0;;;2 - stanovanje;nadstropje;;57,7;48,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
811746;1732;ŠTEPANJA VAS;LJUBLJANA;455;124;;;1;LJUBLJANA;ULICA VIDE JANEŽIČEVE;15;;124;2;1975;1;;;69,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;69,8;63,3; bivalni prostor | klet | zaprta terasa, balkon, loža;;
809088;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7024;5;;;1;LJUBLJANA;PODUTIŠKA CESTA;36;;5;2;2023;1;;;128;1/1;;;;;0;;;2 - stanovanje;pritličje;;128;88,2; bivalni prostor | garažni parkirni prostor | klet;;
811635;2287;VIPOLŽE;BRDA;27;2;;;1;VIPOLŽE;VIPOLŽE;57;;1;1;1900;1;;;188,6;1/2;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;pritličje;;188,6;121,6; bivalni prostor;;
812519;408;GORIŠNICA;GORIŠNICA;206;1;;;1;;;;;;13;1857;1;;;176,8;1/1;;;;;0;;;27 - hlev;pritličje;;176,8;176,8; kmetijski prostor;;
813335;1725;AJDOVŠČINA;LJUBLJANA;1516;8;;;1;LJUBLJANA;ŽUPANČIČEVA ULICA;13;;8;2;2022;1;;1;182,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;182,2;160,6; bivalni prostor | zaprta terasa, balkon, loža;;
811409;2100;KRANJ;KRANJ;152;2;;;1;KRANJ;CESTA STANETA ŽAGARJA;18;;2;1;1939;1;;;111,4;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;nadstropje;;111,4;95,6; bivalni prostor | odprta terasa, balkon, loža;;
792246;657;MARIBOR-GRAD;MARIBOR;52;2;;;1;MARIBOR;PRAPROTNIKOVA ULICA;23;;2;2;1905;1;;;28,8;12/60;;;;;0;;;2 - stanovanje;pritličje;;28,8;28,8; bivalni prostor;;
758256;1454;DALJNI VRH;NOVO MESTO;1163;1;;;1;GORENJE KAMENCE;GORENJE KAMENCE;25;;;1;1900;1;;;108;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;108;68,4; bivalni prostor | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža;;
809393;2122;HUJE;KRANJ;5;8;;;1;KRANJ;CESTA 1. MAJA;5;;7;2;1944;1;;;64,4;1/1;;;;;0;;;2 - stanovanje;klet;;64,4;64,4; bivalni prostor;;
812725;1725;AJDOVŠČINA;LJUBLJANA;247;126;;;1;LJUBLJANA;SLOVENSKA CESTA;54;;24;5;1970;1;;;426;1/1;;;;;0;;;9 - poslovni del stavbe;nadstropje;;426;425,9; poslovni prostor;;
810441;678;SPODNJE RADVANJE;MARIBOR;1491;89;;;1;MARIBOR;LJUBLJANSKA ULICA;104;;89;2;1975;1;;;61;1/1;;;;;0;;;2 - stanovanje;nadstropje;;61;55; bivalni prostor | klet | odprta terasa, balkon, loža;;
812226;1456;NOVO MESTO;NOVO MESTO;154;2;;;1;NOVO MESTO;KOŠTIALOVA ULICA;41;;2;1;1972;1;;;96,4;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;pritličje;;96,4;89; bivalni prostor | odprta terasa, balkon, loža;;
811185;1077;CELJE;CELJE;63;35;;;1;CELJE;TRUBARJEVA ULICA;50;;35;2;1964;1;;;73;1/2;;;;;0;;;2 - stanovanje;nadstropje;;73;69,4; bivalni prostor | klet;;
792478;657;MARIBOR-GRAD;MARIBOR;1004;111;;;1;MARIBOR;CANKARJEVA ULICA;11;;111;7;1973;1;;;127,9;1/1;;;;;0;;;25 - del stavbe za zdravstveno oskrbo;pritličje;;127,9;127,9; poslovni prostor;;
810741;1737;TABOR;LJUBLJANA;988;17;;;1;LJUBLJANA;KOTNIKOVA ULICA;30;;;3;2001;1;;0;14,5;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;14,5;14,5; garažni parkirni prostor;;
811821;2576;OBROV;HRPELJE-KOZINA;67;1;;;1;OBROV;OBROV;61;B;1;2;1978;1;;;165;1/2;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;nadstropje;;165;148; bivalni prostor | odprta terasa, balkon, loža;;
813174;2196;BOHINJSKA ČEŠNJICA;BOHINJ;836;1;;;1;BOHINJSKA ČEŠNJICA;BOHINJSKA ČEŠNJICA;17;;1;1;1800;1;;;70,6;1/6;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;;;;;-;;
812810;1697;LANIŠČE;ŠKOFLJICA;2318;1;;;1;ŠKOFLJICA;OB POTOKU;76;;;1;2017;1;;;135,8;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;135,8;118,5; bivalni prostor | prostor z omejeno uporabo;;
813368;1725;AJDOVŠČINA;LJUBLJANA;596;4;;;1;LJUBLJANA;ŽUPANČIČEVA ULICA;17;;4;2;2023;1;;1;68,4;1/1;;;;;0;;;2 - stanovanje;pritličje;;68,4;62; bivalni prostor | zaprta terasa, balkon, loža;;
812203;884;FARNA VAS;PREVALJE;924;20;;;1;PREVALJE;TRG;40;;2;2;1922;1;;;79,7;1/1;;;;;0;;;2 - stanovanje;nadstropje;;79,7;79,7; bivalni prostor;;
811396;105;MURSKA SOBOTA;MURSKA SOBOTA;1972;4;;;1;MURSKA SOBOTA;LENDAVSKA ULICA;37;C;4;2;1985;1;;;48,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;48,9;38,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
811408;2116;SPODNJI BRNIK;CERKLJE NA GORENJSKEM;246;51;;;1;SPODNJI BRNIK;SPODNJI BRNIK;46;;51;14;2012;1;;;5;1/1;;;;;0;;;34 - shramba, sušilnica, pralnica;klet;;5;5; shramba, sušilnica, pralnica;;
810099;38;GRAD;GRAD;603;1;;;1;;;;;;13;1950;1;;;11,4;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;11,4;11,4; kmetijski prostor;;
810742;1737;TABOR;LJUBLJANA;122;402;;;1;LJUBLJANA;METELKOVA ULICA;11;;;3;1998;1;;0;12,3;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,3;12,3; garažni parkirni prostor;;
809228;1738;DRAVLJE;LJUBLJANA;3296;19;;;1;LJUBLJANA;TRG KOMANDANTA STANETA;12;;;4;2008;1;;;11,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;11,7;11,7; garažni parkirni prostor;;
809853;2098;STRUŽEVO;KRANJ;96;1;;;1;KRANJ;STRUŽEVO;59;;1;1;1980;1;;;155,5;1/1;;;;;0;;;2 - stanovanje;klet;;155,5;127,8; bivalni prostor | klet | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža;;
811983;2122;HUJE;KRANJ;655;1;;;1;;;;;;13;1907;1;;;25;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;25;25; kmetijski prostor;;
809315;678;SPODNJE RADVANJE;MARIBOR;1390;104;;;1;MARIBOR;LJUBLJANSKA ULICA;102;;104;2;1975;1;;;37,6;1/1;;;;;0;;;2 - stanovanje;nadstropje;;37,6;34,4; bivalni prostor | klet;;
809095;1257;BIZELJSKO;BREŽICE;24;1;;;1;BIZELJSKO;VIDOVA POT;52;;;1;1986;1;;;219,4;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;219,4;111; bivalni prostor | klet | odprta terasa, balkon, loža;;
809409;2677;PRULE;LJUBLJANA;37;3;;;1;LJUBLJANA;KARLOVŠKA CESTA;11;;3;2;1841;1;;;19,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;19,9;19,9; bivalni prostor;;
812667;373;MOSTJE;JURŠINCI;144;1;;;1;GABRNIK;GABRNIK;32;;;1;1999;1;;;115,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;115,5;80; bivalni prostor | garaža | odprta terasa, balkon, loža;;
809322;1456;NOVO MESTO;NOVO MESTO;66;1;;;1;;;;;;4;1970;1;;;16;1/1;;;;;0;;;15 - garaža;pritličje;;16;16; garaža;;
809103;2119;ŠENČUR;ŠENČUR;1368;47;;;1;ŠENČUR;PIPANOVA CESTA;51;;47;4;1985;1;;;12,5;1/2;;;;;0;;;16 - garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
809677;1726;ŠENTPETER;LJUBLJANA;202;1;;;1;;;;;;14;1939;1;;;25,2;1/1;;;;;0;;;33 - klet;;;25,2;25,2; klet;;
809612;995;ŠEMPETER V SAVINJSKI DOLINI;ŽALEC;538;1;;;1;;;;;;13;1900;1;;;34,5;1/1;;;;;0;;;27 - hlev;pritličje;;34,5;34,5; kmetijski prostor;;
811121;2629;DVORI NAD IZOLO;IZOLA;702;1;;;1;KORTE;KORTE;160;;1;11;1996;1;;;233,2;1/1;;;;;0;;;17 - del stavbe za industrijsko rabo;pritličje;;233,2;233,2; proizvodni in skladiščni prostor;;
809724;1737;TABOR;LJUBLJANA;613;8;;;1;LJUBLJANA;MALA ULICA;5;;8;5;1980;1;;;608,4;1/1;;;;;0;;;49 - banka, pošta, zavarovalnica;nadstropje;;608,4;608,4; poslovni prostor;;
812028;1938;MENGEŠ;MENGEŠ;1617;30;;;1;MENGEŠ;KOLODVORSKA CESTA;2;D;25;2;1977;1;;;36,4;1/1;;;;;0;;;2 - stanovanje;pritličje;;36,4;23,2; bivalni prostor | prostor z omejeno uporabo;;
812614;1994;DOBROVA;LJUBLJANA;2587;3;;;1;LJUBLJANA;ULICA LILI NOVY;58;;3;2;2004;1;;;42,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;42,8;42,7; bivalni prostor;;
809119;1483;KANDIJA;NOVO MESTO;505;1;;;1;NOVO MESTO;KANDIJSKA CESTA;30;;1;1;1900;1;;;175,2;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;175,2;46,2; bivalni prostor;;
809600;1752;STANEŽIČE;LJUBLJANA;1591;1;;;1;;;;;;13;1995;1;;;24;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;24;24; kmetijski prostor;;
812710;1738;DRAVLJE;LJUBLJANA;3344;274;;;1;LJUBLJANA;KAVADARSKA CESTA;5;;;4;2010;1;;;12;1/1;;;;;0;;;15 - garaža;nadstropje;;12;12; garaža;;
812499;2668;GOJŠKA PLANINA;KAMNIK;10;1;;;1;;;;;;13;1996;1;;;98;239/190800;;;;;0;;;27 - hlev;pritličje;;98;98; kmetijski prostor;;
811274;2617;HRASTOVLJE;KOPER;215;1;;;1;;;;;;4;1980;1;;;28,8;1/2;;;;;0;;;28 - pomožni kmetijski del stavbe;;;28,8;28,8; kmetijski prostor;;
813351;1725;AJDOVŠČINA;LJUBLJANA;1516;69;;;1;;;;;;14;2022;1;;1;9,4;1/1;;;;;0;;;34 - shramba, sušilnica, pralnica;klet;;9,4;9,4; shramba, sušilnica, pralnica;;
808722;2680;NOVE JARŠE;LJUBLJANA;190;88;;;1;LJUBLJANA;BEBLERJEV TRG;3;;88;2;1981;1;;;76;1/1;;;;;0;;;2 - stanovanje;nadstropje;;76;61,6; bivalni prostor;;
813403;1725;AJDOVŠČINA;LJUBLJANA;596;223;;;1;;;;;;3;2023;1;;1;16,6;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;16,6;16,6; garažni parkirni prostor;;
813375;1725;AJDOVŠČINA;LJUBLJANA;596;333;;;1;;;;;;3;2023;1;;1;20,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;20,7;20,7; garažni parkirni prostor;;
812577;2677;PRULE;LJUBLJANA;37;8;;;1;LJUBLJANA;KARLOVŠKA CESTA;11;;8;2;1841;1;;;111,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;111,3;78,7; bivalni prostor | odprta terasa, balkon, loža | prostor z omejeno uporabo;;
813339;1725;AJDOVŠČINA;LJUBLJANA;1516;65;;;1;;;;;;14;2022;1;;1;7,6;1/1;;;;;0;;;34 - shramba, sušilnica, pralnica;klet;;7,6;7,6; shramba, sušilnica, pralnica;;
812317;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;733;3;;;1;LOVRENC NA POHORJU;KOVAŠKA CESTA;22;;2;2;1850;1;;;41,2;1/1;;;;;0;;;2 - stanovanje;pritličje;;41,2;38,5; bivalni prostor | klet;;
808569;703;RADIZEL;HOČE-SLIVNICA;839;1;;;1;RADIZEL;ULICA MILKE VOLK;63;;;1;1979;1;;;159,7;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;;;159,7;110,5; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
810603;681;POBREŽJE;MARIBOR;6173;294;;;1;MARIBOR;ULICA VELJKA VLAHOVIĆA;64;;294;3;2009;1;;0;18,4;1/1;;;;;0;;;15 - garaža;klet;;18,4;18,4; garaža;;
809760;1740;SPODNJA ŠIŠKA;LJUBLJANA;3367;1;;;1;;;;;;4;1968;1;;;17;1/1;;;;;0;;;15 - garaža;pritličje;;17;17; garaža;;
809381;653;KOŠAKI;MARIBOR;1018;46;;;1;;;;;;3;2022;1;;;12,5;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
811254;1074;SPODNJA HUDINJA;CELJE;1870;10;;;1;CELJE;KOVINARSKA ULICA;8;;10;6;1995;1;;;106;1/5;;;;;0;;;10 - trgovski del stavbe;nadstropje;;106;106; lokal, prodajalna;;
812304;1730;MOSTE;LJUBLJANA;4100;104;;;1;LJUBLJANA;LESKOŠKOVA CESTA;9;E;104;4;2004;1;;;12;1/1;;;;;0;;;15 - garaža;klet;;12;12; garaža;;
811217;1463;ZAGRAD;ŠKOCJAN;1924;1;;;1;VELIKE POLJANE;VELIKE POLJANE;12;;;1;1990;1;;;110,4;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;;;110,4;0; nedokončan prostor;;
812499;2668;GOJŠKA PLANINA;KAMNIK;52;1;;;1;;;;;;13;1992;1;;;56;239/190800;;;;;0;;;27 - hlev;pritličje;;56;56; kmetijski prostor;;
809669;1737;TABOR;LJUBLJANA;150;4;;;1;LJUBLJANA;MIKLOŠIČEVA CESTA;34;;4;2;1929;1;;;123,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;123,9;116,1; bivalni prostor | klet;;
811336;2706;ZELENA JAMA;LJUBLJANA;1030;38;;;1;LJUBLJANA;ŠMARTINSKA CESTA;68;;38;2;2009;1;;;64,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;64,1;55,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
813335;1725;AJDOVŠČINA;LJUBLJANA;1516;18;;;1;;;;;;3;2022;1;;1;12,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,7;12,7; garažni parkirni prostor;;
811277;478;PARADIŽ;CIRKULANE;137;1;;;1;;;;;;14;1900;1;;;13,5;1/1;;;;;0;;;33 - klet;;;13,5;13,5; klet;;
808867;1422;TREBNJE;TREBNJE;1590;9;;;1;TREBNJE;RIMSKA CESTA;18;C;9;2;2011;1;;;63,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;63,1;57,8; bivalni prostor | odprta terasa, balkon, loža;;
812349;1832;VAČE;LITIJA;275;1;;;1;;;;;;13;1850;1;;;34;1/3;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;34;34; kmetijski prostor;;
811986;1388;PIJAVICE;SEVNICA;51;1;;;1;SPODNJE MLADETIČE;SPODNJE MLADETIČE;6;;;1;1800;0;6;;74,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;74,5;67,1; bivalni prostor | klet;;
812725;1725;AJDOVŠČINA;LJUBLJANA;247;120;;;1;LJUBLJANA;SLOVENSKA CESTA;54;;;14;1970;1;;;4,6;1/1;;;;;0;;;38 - skupne sanitarije;nadstropje;;4,6;4,6; skupne sanitarije;;
808700;1138;ŠENTJUR PRI CELJU;ŠENTJUR;79;3;;;1;ŠENTJUR;CESTA MILOŠA ZIDANŠKA;10;;3;2;1986;1;;;71,7;1/1;;;;;0;;;2 - stanovanje;nadstropje;;71,7;65,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
809947;1324;RAVNO;KRŠKO;1538;1;;;1;;;;;;1;1935;1;;;41,8;1/1;;;;;0;;;60 - zidanica;pritličje;;41,8;41,8; kmetijski prostor;;
812024;2304;NOVA GORICA;NOVA GORICA;581;10;;;1;NOVA GORICA;ULICA TOLMINSKIH PUNTARJEV;2;A;10;2;1966;1;;;85,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;85,3;76,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
792246;657;MARIBOR-GRAD;MARIBOR;52;3;;;1;MARIBOR;PRAPROTNIKOVA ULICA;23;;3;2;1905;1;;;37,8;12/60;;;;;0;;;2 - stanovanje;nadstropje;;37,8;37,8; bivalni prostor;;
812675;2626;IZOLA;IZOLA;1412;8;;;1;IZOLA;ULICA IX. KORPUSA;9;;7;2;1982;1;;;55,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;55,3;51; bivalni prostor | klet | zaprta terasa, balkon, loža;;
809639;2636;BEŽIGRAD;LJUBLJANA;191;62;;;1;LJUBLJANA;GLAVARJEVA ULICA;45;;62;2;1977;1;;;57,7;1/1;;;;;0;;;2 - stanovanje;nadstropje;;57,7;51,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
812561;2606;SEMEDELA;KOPER;6987;153;;;1;;;;;;4;2010;1;;;20;1/1;;;;;0;;;15 - garaža;nadstropje;;20;20; garaža;;
812754;1060;STRMEC PRI VOJNIKU;VOJNIK;154;1;;;1;;;;;;14;1970;1;;;23,6;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;23,6;23,6; kmetijski prostor;;
809895;1738;DRAVLJE;LJUBLJANA;2190;23;;;1;LJUBLJANA;KUNAVERJEVA ULICA;1;;23;2;1977;1;;;46,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;46,3;38,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
811040;1697;LANIŠČE;ŠKOFLJICA;1279;4;;;1;ŠKOFLJICA;OB POŠTI;23;;4;2;1912;1;;;54;1/2;;;;;0;;;2 - stanovanje;nadstropje;;54;37; bivalni prostor | klet;;
813312;1454;DALJNI VRH;NOVO MESTO;167;1;;;1;NOVO MESTO;LJUBLJANSKA CESTA;112;;;1;1960;1;;;236,9;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;;;;;-;;
810031;2171;DOVJE;KRANJSKA GORA;142;3;;;1;MOJSTRANA;TRIGLAVSKA CESTA;26;;2;2;1920;1;;;219,6;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;nadstropje;;219,6;80,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
810072;1735;STOŽICE;LJUBLJANA;1515;314;;;1;LJUBLJANA;REBOLJEVA ULICA;4;;314;2;1978;1;;;35,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;35,1;28,4; bivalni prostor;;
811979;2131;STRAŽIŠČE;KRANJ;657;1;;;1;KRANJ;DELAVSKA CESTA;6;;;1;1972;1;;;147,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;147,5;77,3; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
809288;1871;TRBOVLJE;TRBOVLJE;2516;5;;;1;TRBOVLJE;ŽABJEK;5;;5;2;1900;1;;;26,1;1/1;;;;;0;;;2 - stanovanje;pritličje;;26,1;26,1; bivalni prostor;;
808584;1000;LEVEC;ŽALEC;467;1;;;1;LEVEC;LEVEC;10;B;1;2;1906;1;;;102,5;1/1;;;;;0;;;2 - stanovanje;pritličje;;102,5;80,1; bivalni prostor;;
809066;59;MOŠČANCI;PUCONCI;196;2;;;1;MOŠČANCI;MOŠČANCI;19;;1;13;1920;1;;;63;1/1;;;;;0;;;27 - hlev;pritličje;;63;63; kmetijski prostor;;
790972;1911;KAMNIK;KAMNIK;302;32;;;1;;;;;;14;1900;1;;;32,4;26937/1000000;;;;;0;;;37 - skupni komunikacijski prostor;pritličje;;32,4;32,4; skupni komunikacijski prostor;;
809417;1720;KRAKOVSKO PREDMESTJE;LJUBLJANA;149;15;;;1;LJUBLJANA;ZOISOVA CESTA;8;;7;14;1701;1;;;5,6;1/1;;;;;0;;;33 - klet;klet;;4,1;4,1; klet;;
811533;1732;ŠTEPANJA VAS;LJUBLJANA;711;125;;;1;LJUBLJANA;JAKČEVA ULICA;8;;91;2;1976;1;;;62,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;62,2;57,7; bivalni prostor | zaprta terasa, balkon, loža;;
811937;1908;PODGORJE;KAMNIK;1372;120;;;1;KAMNIK;LJUBLJANSKA CESTA;15;C;120;2;2007;1;;;165,6;1/1;;;;;0;;;2 - stanovanje;nadstropje;;165,6;111,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
812131;1838;LITIJA;LITIJA;1226;11;;;1;LITIJA;ULICA LUKE SVETCA;7;;11;2;2010;1;;;65,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;65,3;53,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
808961;2392;AJDOVŠČINA;AJDOVŠČINA;1608;25;;;1;AJDOVŠČINA;BEVKOVA ULICA;4;;25;14;1978;1;;;77,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;77,5;72,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
813332;1725;AJDOVŠČINA;LJUBLJANA;1516;26;;;1;;;;;;3;2022;1;;1;12,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,7;12,7; garažni parkirni prostor;;
809134;964;VELENJE;VELENJE;3399;52;;;1;VELENJE;STANTETOVA ULICA;13;;52;2;1980;1;;;45;1/1;;;;;0;;;2 - stanovanje;nadstropje;;44,7;38,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
812642;678;SPODNJE RADVANJE;MARIBOR;1939;1;;;1;MARIBOR;STRELIŠKA CESTA;31;;;1;1890;1;;;162,8;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;162,8;112,8; bivalni prostor | klet;;
812421;2322;RENČE;RENČE-VOGRSKO;467;1;;;1;RENČE;TRG;52;;;1;1920;1;;;207;3/4;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;nadstropje;;207;151,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
808683;1489;CEROVEC;NOVO MESTO;690;1;;;1;;;;;;13;1992;1;;;57,3;1/1;;;;;0;;;60 - zidanica;pritličje;;57,3;57,3; kmetijski prostor;;
811674;681;POBREŽJE;MARIBOR;330;35;;;1;MARIBOR;FLUKSOVA ULICA;1;;129;2;1962;1;;;26,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;26,3;25,1; bivalni prostor | klet;;
811797;1326;RAKA;KRŠKO;1039;1;;;1;RAKA;RAKA;48;;;1;1993;1;;;292,7;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;nadstropje;;292,7;218,2; bivalni prostor | klet | prostor z omejeno uporabo;;
812530;1737;TABOR;LJUBLJANA;988;308;;;1;LJUBLJANA;KOTNIKOVA ULICA;30;;101;8;2001;1;;;70,4;1/1;;;;;0;;;9 - poslovni del stavbe;pritličje;;70,4;70,4; poslovni prostor;;
809602;1752;STANEŽIČE;LJUBLJANA;1591;1;;;1;;;;;;13;1995;1;;;24;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;24;24; kmetijski prostor;;
809107;1723;VIČ;LJUBLJANA;10181;17;;;1;;;;;;4;2020;1;;;13,8;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;13,8;13,8; garažni parkirni prostor;;
812799;392;KRČEVINA PRI PTUJU;PTUJ;1564;1;;;1;PTUJ;ZAVČEVA ULICA;34;;;1;2012;1;;;143,3;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;pritličje;;143,3;110; bivalni prostor | klet | odprta terasa, balkon, loža;;
812001;1973;MEDVODE;MEDVODE;458;19;;;1;MEDVODE;KRŽIŠNIKOVA ULICA;2;;19;2;1967;1;;;25,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;25,2;18; bivalni prostor | klet;;
809307;389;NOVA VAS PRI PTUJU;PTUJ;36;1;;;1;;;;;;13;1990;1;;;124,2;1/1;;;;;0;;;27 - hlev;pritličje;;124,2;124,2; kmetijski prostor;;
813028;105;MURSKA SOBOTA;MURSKA SOBOTA;503;18;;;1;MURSKA SOBOTA;CVETKOVA ULICA;23;;18;2;1991;1;;;65,2;1/1;;;;;0;;;2 - stanovanje;;;;;-;;
812139;2263;AVČE;KANAL;80;1;;;1;AVČE;AVČE;68;;;1;1920;1;;;96,3;1/6;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;96,3;68,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
